Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL87321,,None,287.79,0,3.71,46 (trans),CNC1Cc2cc(Cl)c(O)cc2C(c2ccccc2)C1,IC50,'=',21.1,nM,7.68,,,UO_0000065,26.67,0.52,3.97,23.79,0,CHEMBL803752,"Binding affinity against sigma receptor from guinea pig brain (minus cerebellum) homogenates, using the novel [3H]-(+/-)-4 as radioligand",B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126782,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL545447,,None,372.9,0,4.19,35,Cl.O=[N+]([O-])c1ccc(CCN2CC[C@H]3c4ccccc4CC[C@H]3C2)cc1,IC50,'=',3.467,nM,8.46,,,UO_0000065,25.15,0.46,4.27,18.24,0,CHEMBL803929,In vitro for the binding affinity against sigma receptor by using [3H]DTG as radioligand in guinea pig cerebellum,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126294,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL2391376,,None,361.57,0,3.12,2v,C[C@@H]1[C@@H](NC(=O)CN2CCN(C3CCCCC3)CC2)C[C@H]2C[C@@H]1C2(C)C,IC50,'=',180,nM,6.75,,,UO_0000065,18.65,0.35,3.62,18.96,0,CHEMBL2395048,Binding affinity to sigma1 receptor (unknown origin) by radioligand displacement assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2390872,1,Scientific Literature,Bioorg Med Chem,2013,None,
CHEMBL2093874,,None,279.86,0,3.84,20,CCCCN1CC[C@@H]2c3ccccc3CC[C@H]2C1.Cl,IC50,'=',3.09,nM,8.51,,,UO_0000065,34.96,0.65,4.67,262.66,0,CHEMBL803929,In vitro for the binding affinity against sigma receptor by using [3H]DTG as radioligand in guinea pig cerebellum,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126294,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL317029,,None,301.82,0,4.05,4,CN(C)C1Cc2cc(Cl)c(O)cc2C(c2ccccc2)C1,IC50,'=',0.7079,nM,9.15,,,UO_0000065,30.32,0.6,5.1,38.99,0,CHEMBL805753,The compound was tested for affinity towards sigma-3 receptor,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127786,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL542238,,None,363.91,0,5,24b,CCc1cccc(N(C)C(=N)Nc2cc(CC)cc(CC)c2F)c1.Cl,IC50,'=',113,nM,6.95,,,UO_0000065,21.22,0.4,1.95,17.76,0,CHEMBL803933,"Binding assay for the sigma receptor sites is performed by utilizing [3H]N,N-di-o-tolylguanidine ([3H]DTG) and guinea pig brain membrane suspensions",B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130271,1,Scientific Literature,J Med Chem,1997,None,
CHEMBL91791,,None,311.39,1,5.45,35,N=C(Nc1ccc2ccccc2c1)Nc1ccc2ccccc2c1,IC50,'=',92,nM,7.04,,,UO_0000065,22.6,0.4,1.59,14.69,0,CHEMBL803935,Tested in vitro for the concentration required to inhibit specific [3H]DTG radioligand binding to sigma receptor on guinea pig brain membrane,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127479,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL1743991,,None,321.89,0,3.54,37,Cl.c1ccc2c(c1)CCCC21CCN(CC2CCCO2)CC1,IC50,'=',5.495,nM,8.26,,,UO_0000065,28.94,0.54,4.72,66.24,0,CHEMBL873464,In vitro binding affinity against sigma receptor by using [3H]-DTG ([3H]-6) as radioligand in guinea pig cerebellum.,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126060,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL607335,,None,334.89,0,3.75,(+/-)5,CN(C(=O)Cc1ccccc1Cl)[C@@H]1CCCC[C@@H]1N1CCCC1,IC50,'=',870,nM,6.06,,,UO_0000065,18.1,0.36,2.31,25.73,0,CHEMBL803878,Binding affinity for sigma opioid receptor using [3H](+)-3-PPP as radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125016,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL545212,,None,277.84,0,3.61,23,C=CCCN1CC[C@H]2c3ccccc3CC[C@H]2C1.Cl,IC50,'=',1.738,nM,8.76,,,UO_0000065,36.29,0.66,5.15,270.37,0,CHEMBL803929,In vitro for the binding affinity against sigma receptor by using [3H]DTG as radioligand in guinea pig cerebellum,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126294,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL119811,,None,350.44,0,4.84,32,Fc1ccc(OCCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,IC50,'=',148,nM,6.83,,,UO_0000065,19.49,0.36,1.99,24.17,0,CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL81678,,None,463.06,0,4.35,17,N=C(Nc1cccc(I)c1)Nc1cccc(I)c1,IC50,'=',125,nM,6.9,,,UO_0000065,14.91,0.52,2.55,14.41,0,CHEMBL803935,Tested in vitro for the concentration required to inhibit specific [3H]DTG radioligand binding to sigma receptor on guinea pig brain membrane,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127479,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL26320,,None,414.59,1,5.04,"1, GBR-12935",c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,IC50,'=',17,nM,7.77,,,UO_0000065,18.74,0.34,2.73,49.46,0,CHEMBL803934,Sigma receptor binding was determined by labeling with radioligand [3H](+)-pentazocine on frozen membranes obtained from frozen guinea pig brain,B,BAO_0000019,assay format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1129953,1,Scientific Literature,J Med Chem,1997,None,
CHEMBL265549,,None,320.35,0,4.23,48,CN(C(=N)Nc1cccc([N+](=O)[O-])c1)c1cccc2ccccc12,IC50,'=',2640,nM,5.58,,,UO_0000065,17.41,0.32,1.35,6.78,0,CHEMBL803935,Tested in vitro for the concentration required to inhibit specific [3H]DTG radioligand binding to sigma receptor on guinea pig brain membrane,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127479,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL607392,,None,345.44,0,3,(+/-)9,CN(C(=O)Cc1cccc([N+](=O)[O-])c1)[C@@H]1CCCC[C@@H]1N1CCCC1,IC50,'=',1609,nM,5.79,,,UO_0000065,16.77,0.32,2.79,8.69,0,CHEMBL803878,Binding affinity for sigma opioid receptor using [3H](+)-3-PPP as radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125016,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL332593,,None,318.42,0,4.31,28,c1ccc(OCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,IC50,'=',534,nM,6.27,,,UO_0000065,19.7,0.36,1.96,22.2,0,CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL545544,,None,366.34,1,5.26,31b,CCc1cccc(N(C)C(=N)Nc2cc(C)cc(CC)c2Cl)c1.Cl,IC50,'=',45.3,nM,7.34,,,UO_0000065,22.26,0.44,2.08,18.77,0,CHEMBL803933,"Binding assay for the sigma receptor sites is performed by utilizing [3H]N,N-di-o-tolylguanidine ([3H]DTG) and guinea pig brain membrane suspensions",B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130271,1,Scientific Literature,J Med Chem,1997,None,
CHEMBL415284,NALORPHINE,-1.0,311.38,0,1.75,(+)-NANM,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,IC50,'=',735,nM,6.13,,,UO_0000065,19.7,0.36,4.38,11.59,0,CHEMBL846484,Inhibition of specific binding of [125I]PIPAG to sigma receptor in Guinea pig brain membranes,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125550,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL81539,,None,347.26,1,5.18,31,N=C(Nc1ccccc1C(F)(F)F)Nc1ccccc1C(F)(F)F,IC50,'=',766,nM,6.12,,,UO_0000065,17.61,0.35,0.94,12.77,0,CHEMBL873129,In vitro inhibitory activity against [3H]- (+)-3-PPP binding to Sigma opioid receptor in guinea pig brain membrane homogenates,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125137,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL1744017,,None,279.86,0,3.77,51,CCCCN1CCC2(CCc3ccccc32)CC1.Cl,IC50,'=',2.042,nM,8.69,,,UO_0000065,35.7,0.66,4.92,268.21,0,CHEMBL873464,In vitro binding affinity against sigma receptor by using [3H]-DTG ([3H]-6) as radioligand in guinea pig cerebellum.,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126060,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL164037,,None,449.55,0,4.8,16,Fc1ccc(C(OCCN2CCN(C/C=C/c3cccnc3)CC2)c2ccc(F)cc2)cc1,IC50,'=',59,nM,7.23,,,UO_0000065,16.08,0.3,2.43,25.28,0,CHEMBL803934,Sigma receptor binding was determined by labeling with radioligand [3H](+)-pentazocine on frozen membranes obtained from frozen guinea pig brain,B,BAO_0000019,assay format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1129953,1,Scientific Literature,J Med Chem,1997,None,
CHEMBL195302,,None,313.4,0,2.26,21,O=C1[C@@H]2Cc3ccccc3N2C(=O)N1CCCN1CCCCC1,IC50,'=',66,nM,7.18,,,UO_0000065,22.91,0.43,4.92,16.37,0,CHEMBL880593,Inhibitory concentration against opioid receptor sigma 1 of guinea pig cerebral cortex using [3H](+)-pentazocine upon incubation for 150 minutes at 22 degree C,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3559724,Cerebral cortex,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1143474,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,
CHEMBL88639,,None,290.37,0,3.91,49,CN(C(=N)Nc1cccc(N)c1)c1cccc2ccccc12,IC50,'=',13000,nM,4.89,,,UO_0000065,16.83,0.3,0.98,7.5,0,CHEMBL803935,Tested in vitro for the concentration required to inhibit specific [3H]DTG radioligand binding to sigma receptor on guinea pig brain membrane,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127479,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL54,HALOPERIDOL,4.0,375.87,0,4.43,haloperidol,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,IC50,'=',8,nM,8.1,,,UO_0000065,21.54,0.43,3.67,19.97,0,CHEMBL846483,Inhibition of specific binding of [125I]-PIPAG to sigma binding site in Guinea pig brain membranes,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125550,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL117695,,None,226.32,0,3.25,17,CCN1C2CCC1c1c([nH]c3ccccc13)C2,IC50,'=',3840,nM,5.42,,,UO_0000065,23.93,0.44,2.17,28.46,0,CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL114280,,None,359.81,0,3.3,11,Oc1nc2ccccc2n1CCCNCc1cc2c(cc1Cl)OCO2,IC50,'=',328,nM,6.48,,,UO_0000065,18.02,0.35,3.18,9.46,0,CHEMBL847756,Inhibition of sigma receptor,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1134625,1,Scientific Literature,J Med Chem,2001,None,
CHEMBL275707,RIMCAZOLE,-1.0,321.47,0,3.87,rimcazole,C[C@@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@H](C)N1,IC50,'=',780,nM,6.11,,,UO_0000065,19,0.35,2.24,30.24,0,CHEMBL846484,Inhibition of specific binding of [125I]PIPAG to sigma receptor in Guinea pig brain membranes,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125550,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL544280,,None,369.98,1,5.54,31,CC(C)(C)c1ccc(CN2CC[C@H]3c4ccccc4CC[C@H]3C2)cc1.Cl,IC50,'=',97.72,nM,7.01,,,UO_0000065,21.02,0.38,1.47,216.36,0,CHEMBL803929,In vitro for the binding affinity against sigma receptor by using [3H]DTG as radioligand in guinea pig cerebellum,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126294,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL39445,,None,421.54,0,4.86,21,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc12,IC50,'=',121,nM,6.92,,,UO_0000065,16.41,0.3,2.06,11,0,CHEMBL809884,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL415284,NALORPHINE,-1.0,311.38,0,1.75,(+)-NANM,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,IC50,'=',48,nM,7.32,,,UO_0000065,23.5,0.43,5.57,13.83,0,CHEMBL846627,Inhibition of specific binding of [3H]NANM of sigma receptor in Guinea pig brain membranes,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125550,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL38323,,None,393.53,1,5.74,30,CCN(CC)CCCCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,IC50,'=',91,nM,7.04,,,UO_0000065,17.89,0.33,1.3,16.5,0,CHEMBL809885,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL78083,,None,267.38,0,4.27,20,CCc1ccc(NC(=N)Nc2ccc(CC)cc2)cc1,IC50,'=',245,nM,6.61,,,UO_0000065,24.72,0.45,2.34,13.8,0,CHEMBL803935,Tested in vitro for the concentration required to inhibit specific [3H]DTG radioligand binding to sigma receptor on guinea pig brain membrane,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127479,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL39941,,None,407.51,0,4.47,72,O=c1cc(-c2ccccc2)oc2cc(OCCCCCN3CCC(O)CC3)ccc12,IC50,'=',55,nM,7.26,,,UO_0000065,17.81,0.33,2.79,11.54,0,CHEMBL809885,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL541828,,None,365.78,0,3.58,40,Cc1cc([N+](=O)[O-])ccc1NC(=N)Nc1ccc([N+](=O)[O-])cc1C.Cl,IC50,'=',850,nM,6.07,,,UO_0000065,18.43,0.35,2.49,4.52,0,CHEMBL873129,In vitro inhibitory activity against [3H]- (+)-3-PPP binding to Sigma opioid receptor in guinea pig brain membrane homogenates,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125137,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL26929,,None,394.56,0,4.73,24,COc1ccccc1N1CCN(CCCC2CCCc3c(OC)cccc32)CC1,IC50,'=',59.9,nM,7.22,,,UO_0000065,18.31,0.34,2.49,28.96,0,CHEMBL804882,In vitro binding affinity measured on sigma opioid receptor using [3H]DTG as radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1128270,1,Scientific Literature,J Med Chem,1995,None,
CHEMBL275707,RIMCAZOLE,-1.0,321.47,0,3.87,rimcazole,C[C@@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@H](C)N1,IC50,'=',450,nM,6.35,,,UO_0000065,19.74,0.36,2.48,31.42,0,CHEMBL846627,Inhibition of specific binding of [3H]NANM of sigma receptor in Guinea pig brain membranes,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125550,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL128999,,None,425.66,1,6.98,6h,CCCCCCCCC(Cc1ccc(OC)c(OCCc2ccccc2)c1)NCCC,IC50,'=',170,nM,6.77,,,UO_0000065,15.9,0.3,-0.21,22.2,0,CHEMBL809837,In vitro binding affinity at Sigma opioid receptors on guinea pig brain membranes by [3H]3-PPP displacement.,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132405,1,Scientific Literature,J Med Chem,1999,None,
CHEMBL324092,,None,352.87,0,4.96,29,Clc1ccc(OCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,IC50,'=',4876,nM,5.31,,,UO_0000065,15.05,0.29,0.35,18.8,0,CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL607214,,None,314.47,0,3.48,(+/-)22,CN(C(=O)CCc1ccccc1)[C@@H]1CCCC[C@@H]1N1CCCC1,IC50,'=',1335,nM,5.88,,,UO_0000065,18.68,0.35,2.39,24.94,0,CHEMBL803878,Binding affinity for sigma opioid receptor using [3H](+)-3-PPP as radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125016,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL275707,RIMCAZOLE,-1.0,321.47,0,3.87,rimcazole,C[C@@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@H](C)N1,IC50,'=',1400,nM,5.85,,,UO_0000065,18.21,0.33,1.98,28.98,0,CHEMBL846625,Inhibition of specific binding of [3H]DTG to sigma receptor in Guinea pig brain membranes,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125550,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL444590,,None,365.52,0,4.11,36,COc1cccc2c1CCCC2CCCN1CCN(c2ccccn2)CC1,IC50,'=',67.5,nM,7.17,,,UO_0000065,19.62,0.36,3.06,25.07,0,CHEMBL804882,In vitro binding affinity measured on sigma opioid receptor using [3H]DTG as radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1128270,1,Scientific Literature,J Med Chem,1995,None,
CHEMBL128254,,None,327.47,0,4.38,5d,CCCCC(N)Cc1ccc(OC)c(OCCc2ccccc2)c1,IC50,'=',160,nM,6.8,,,UO_0000065,20.75,0.39,2.42,15.28,0,CHEMBL809837,In vitro binding affinity at Sigma opioid receptors on guinea pig brain membranes by [3H]3-PPP displacement.,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132405,1,Scientific Literature,J Med Chem,1999,None,
CHEMBL341003,,None,397.6,1,6.15,7c,CCCC(Cc1ccc(OC)c(OCCc2ccccc2)c1)N(CCC)CCC,IC50,'=',9.5,nM,8.02,,,UO_0000065,20.18,0.38,1.87,36.97,0,CHEMBL809837,In vitro binding affinity at Sigma opioid receptors on guinea pig brain membranes by [3H]3-PPP displacement.,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132405,1,Scientific Literature,J Med Chem,1999,None,
CHEMBL119048,,None,332.45,0,4.7,31,c1ccc(OCCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,IC50,'=',262,nM,6.58,,,UO_0000065,19.8,0.36,1.88,23.29,0,CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL435211,,None,343.83,0,4.84,9i,O=C(CCN1CC=C(c2ccc(Cl)cc2)CC1)c1ccccc1F,IC50,'=',400,nM,6.4,,,UO_0000065,18.61,0.36,1.56,31.5,0,CHEMBL846480,Binding affinity against sigma receptor in bovine cerebellum using 2.0 nM [3H]haloperidol in the presence of 25 nM unlabeled spiperone,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126928,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL2391354,,None,279.43,0,1.61,(+/-)-3b,O=C(CN1CCN2CCCCC2C1)NC1CCCCC1,IC50,'=',270,nM,6.57,,,UO_0000065,23.51,0.45,4.96,18.46,0,CHEMBL2395048,Binding affinity to sigma1 receptor (unknown origin) by radioligand displacement assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2390872,1,Scientific Literature,Bioorg Med Chem,2013,None,
CHEMBL38896,,None,477.6,1,5.67,38,CCOC(=O)C1CCCN(CCCCCCOc2ccc3oc(-c4ccccc4)cc(=O)c3c2)C1,IC50,'=',146,nM,6.84,,,UO_0000065,14.31,0.27,1.17,9.91,0,CHEMBL809884,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL117748,,None,442.39,1,5.24,47,CN(CCN1C2CCC1c1c([nH]c3ccccc13)C2)C(=O)Cc1ccc(Cl)c(Cl)c1,IC50,'=',1612,nM,5.79,,,UO_0000065,13.09,0.26,0.55,14.72,0,CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
